reaction_id,reaction_name,flux_baseline,flux_microbiome,flux_delta,flux_delta_pct,microbiome_attributable
KYNATESYN,"4-(2-Aminophenyl)-2,4-dioxobutanoate dehydratase",0.0,0.0,0.0,,False
KYNAKGAT,L-Kynurenine:2-oxoglutarate aminotransferase,0.0,0.0,0.0,,False
LEUTA,Leucine transaminase,0.0,0.0,0.0,,False
LEUKTRF4t,Leukotriene F4 transport,0.0,0.0,0.0,,False
LEUKTRE4t,Leukotriene E4 transport,0.0,0.0,0.0,,False
KYN3OX,Kynurenine 3 monooxygenase,0.0,0.0,0.0,,False
KYN,Kynureninase,0.0,0.0,0.0,,False
KSItly,"Keratan sulfate I transport, extracellular to lysosome",0.0,0.0,0.0,,False
KSIt,"Keratan sulfate I transport, golgi to extracellular",0.0,0.0,0.0,,False
KSII_CORE4tly,"Keratan sulfate II (core 4) transport, extracellular to lysosome",0.0,0.0,0.0,,False
ALAt2rL,L-alanine reversible transport via proton symport (lysosome),0.0,0.0,0.0,,False
LGNCCRNt,Transport into the mitochondria (carnitine),0.0,0.0,0.0,,False
LALDD,D-lactaldehyde dehydrogenase,0.0,0.0,0.0,,False
ALCD2y,"Alcohol dehydrogenase (ethanol, NADP)",0.0,0.0,0.0,,False
LACZly,"B-galactosidase,lysosomal",0.0,0.0,0.0,,False
LGNCCPT2,Transport into the mitochondria (carnitine),0.0,0.0,0.0,,False
LACZe,"B-galactosidase, extracellular",0.0,0.0,0.0,,False
L_LACtm,L lactate transport  mitochondrial,0.0,0.0,0.0,,False
L_LACtcm,L-lactate transport via diffusion (cytosol to mitochondria),0.0,0.0,0.0,,False
LGNCCPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
ALAtN1,"Alanine transport (Na, H coupled)",0.0,0.0,0.0,,False
LGNCCOAtx,Fatty acid intracellular transport,0.0,0.0,0.0,,False
L_LACt4r,L-lactate reversible transport via sodium symport,0.0,0.0,0.0,,False
L_LACt2r,L lactate reversible transport via proton symport,0.0,0.0,0.0,,False
L_LACDcm,"L-Lactate dehydrogenase, cytosolic/mitochondrial",0.0,0.0,0.0,,False
Kt3g,Potassium transport  via proton antiport,0.0,0.0,0.0,,False
LFORKYNHYD,L-Formylkynurenine hydrolase,0.0,0.0,0.0,,False
LCADi_Dm,"Lactaldehyde dehydrogenase, mitochondrial",0.0,0.0,0.0,,False
LINKDEG4ly,"Degradation of proteoglycan linkage region, lysosomal",0.0,0.0,0.0,,False
ALDD19x_P,"Aldehyde dehydrogenase (phenylacetaldehyde, NADP)",0.0,0.0,0.0,,False
LINKDEG3ly,"Degradation of proteoglycan linkage region, lysosomal",0.0,0.0,0.0,,False
LCADi_D,Lactaldehyde dehydrogenase,0.0,0.0,0.0,,False
LCADi,Lactaldehyde dehydrogenase,0.0,0.0,0.0,,False
LINKDEG2ly,"Degradation of proteoglycan linkage region, lysosomal",0.0,0.0,0.0,,False
LINKDEG1ly,"Degradation of proteoglycan linkage region, lysosomal",0.0,0.0,0.0,,False
LIMNENte,Xenobiotic transport,0.0,0.0,0.0,,False
LGTHL,Lactoylglutathione lyase,0.0,0.0,0.0,,False
LGNCt,Fatty acid transport via diffusion,0.0,0.0,0.0,,False
LAPCOAl,Lysosomal acid phosphorylase (CoA),0.0,0.0,0.0,,False
LALDO2x,D-Lactaldehyde:NAD+ 1-oxidoreductase,0.0,0.0,0.0,,False
LALDO2,D-Lactaldehyde:NADP+ 1-oxidoreductase,0.0,0.0,0.0,,False
ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",0.0,0.0,0.0,,False
LALDO,D-Lactaldehyde NAD+ oxidoreductase (glutathione-formylating),0.0,0.0,0.0,,False
LDH_D,D-lactate dehydrogenase,-5.185004218818467,-5.185004218818467,0.0,0.0,False
LCYSTCBOXL,3-Sulfoalanine carboxy-lyase,0.0,0.0,0.0,,False
LNLCCPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
LNELDCt,Fatty acid transport via diffusion,0.0,0.0,0.0,,False
ALDD20xm,Aldehyde dehydrogenase  indole 3 acetaldehyde  NAD   mitochondrial,0.0,0.0,0.0,,False
LNELDCCRNt,Transport into the mitochondria (carnitine),0.0,0.0,0.0,,False
LCYSTATm,"Aspartate aminotransferase, cysteate forming, mitochondria",0.0,0.0,0.0,,False
LNELDCCPT2,Carnitine transferase,0.0,0.0,0.0,,False
LCYSTAT,L-Cysteate:2-oxoglutarate aminotransferase,0.0,0.0,0.0,,False
LCTStl,Lactose transport from cytosol to lysosome (via autophagocytosis),0.0,0.0,0.0,,False
LNELDCCPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
ALDD20x,"Aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",0.0,0.0,0.0,,False
LIPOti,Lipoate transport via sodium symport,0.0,0.0,0.0,,False
LCTStg,Lactose transport from Golgi to extracellular (via vesicle),0.0,0.0,0.0,,False
LCAT1e,Lecithin-cholesterol acyltransferase,0.0,0.0,0.0,,False
LCADm,"Lactaldehyde dehydrogenase, mitochondrial",0.0,0.0,0.0,,False
LYSt4,L-lysine transport in via sodium symport,0.0,0.0,0.0,,False
LNLNCGCRNt,Transport into the mitochondria (carnitine),0.0,0.0,0.0,,False
ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",0.0,0.0,0.0,,False
LNLNCGCPT2,Carnitine transferase,0.0,0.0,0.0,,False
LNLNCGCPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
LEUKTRA4tr,Leukotriene intracellular transport,0.0,0.0,0.0,,False
LEUKTRA4t,Leukotriene A4 transmembrane (homo sapiens) transport,0.0,0.0,0.0,,False
LDH_Lm,"L-lactate dehydrogenase, mitochondria",0.0,0.0,0.0,,False
LNLNCAt,Fatty acid transport via diffusion,0.0,0.0,0.0,,False
LNLNCACRNt,Transport into the mitochondria (carnitine),0.0,0.0,0.0,,False
LNLNCACPT2,Carnitine transferase,0.0,0.0,0.0,,False
LNLNCACPT1,Carnitine O-palmitoyltransferase,0.0,0.0,0.0,,False
LNLCt,Linoleic acid (n-C18:2) transport in via diffusion,0.0,0.0,0.0,,False
LNLCCRNt,Transport into the mitochondria (carnitine),0.0,0.0,0.0,,False
LNLCCPT2,Carnitine transferase,0.0,0.0,0.0,,False
ALDD21,"Aldehyde dehydrogenase (pristanal, NAD)",0.0,0.0,0.0,,False
LPS,Lipase,0.0,0.0,0.0,,False
LPCOXp,"L-pipecolate oxidase, peroxisomal",0.05,0.05,0.0,0.0,False
LPCHOLt,Lysophosphatidylcholine Transport,0.0,0.0,0.0,,False
M13N2Tg,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.0,0.0,0.0,,False
ALDSTRNte,Aldosterone transport,0.0,0.0,0.0,,False
M1316Mg,"Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",0.0,0.0,0.0,,False
LNSTLSr,Lanosterol synthase,0.015239315898709587,0.015239315898709587,0.0,0.0,False
LNS14DMr,Cytochrome P450 lanosterol 14-alpha-demethylase,0.015239315898709587,0.015239315898709587,0.0,0.0,False
LYStn,"L-lysine transport, nuclear",0.0,0.0,0.0,,False
ALDD2y,"Aldehyde dehydrogenase (acetaldehyde, NADP)",0.0,0.0,0.0,,False
LYStm,Lysine mitochondrial transport via ornithine carrier,0.0,0.0,0.0,,False
LNS14DM,Cytochrome P450 lanosterol 14 alpha demethylase  NADP ,0.0,0.0,0.0,,False
LYStip,"L-lysine transport, peroxisomal (irreversible)",0.05,0.05,0.0,0.0,False
LYSt5r,LYStiDF,0.5325783367924702,0.5325783367924702,0.0,0.0,False
ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,0.0,0.0,0.0,,False
LNLNCGt,Fatty acid transport via diffusion,0.0,0.0,0.0,,False
ALKP,Alkaline phosphatase,0.0,0.0,0.0,,False
LRAT,Lecithin retinol acyltransferase,0.0,0.0,0.0,,False
M4BET2er,"M4B phosphoethanolaminyl transferase, endoplasmic reticulum",0.0,0.0,0.0,,False
LPSe,LPSe,0.0,0.0,0.0,,False
LPS4e,Phospholipase,0.0,0.0,0.0,,False
LPS3e,"Lipase, extracellular",0.0,0.0,0.0,,False
LPS3,Lipase,0.0,0.0,0.0,,False
LPS2e,"Lipase, extracellular",0.0,0.0,0.0,,False
LPS2,Lipase,0.0,0.0,0.0,,False
M4ATAer,"M4A transamidase, endoplasmic reticulum",0.0,0.0,0.0,,False
M16NTg,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.0,0.0,0.0,,False
M16N6Tg,"Alpha-1,6-mannosyl-glycoprotein 6-beta-N-acetylglucosaminyltransferase",0.0,0.0,0.0,,False
M16N4Tg,"Alpha-1,6-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",0.0,0.0,0.0,,False
M14NTg,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",0.0,0.0,0.0,,False
ALDSTRNtm,Aldosterone intracellular transport,0.0,0.0,0.0,,False
M13N4Tg,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",0.0,0.0,0.0,,False
LTD4DP,Leukotriene D4 dipeptidase,0.0,0.0,0.0,,False
LTC4Sr,Leukotriene C4 synthase,0.0,0.0,0.0,,False
MERCPLACCYSt,"3-mercaptolactate-cysteine disulfide transport, extracellular",0.0,0.0,0.0,,False
LTC4CP,Leukotriene C4 carboxypeptidase,0.0,0.0,0.0,,False
M7MASNBterg,M7masnB transport from endoplasmic reticulum to Golgi apparatus,0.0,0.0,0.0,,False
LTA4H,Leukotriene A-4 hydrolase,0.0,0.0,0.0,,False
LSTO2r,Lathosterol oxidase,0.0,0.0,0.0,,False
ALOX12,Arachidonate 12-lipoxygenase,0.0,0.0,0.0,,False
LSTO1r,Lathosterol oxidase,0.015239315898709587,0.015239315898709587,0.0,0.0,False
M4MPDOL_Uter,M4mpdol flippase,0.0,0.0,0.0,,False
LS3,Lumisterol 3 formation,0.0,0.0,0.0,,False
M4MPDOL_Lter,M4mpdol flippase,0.0,0.0,0.0,,False
M4CET3er,"M4C phosphoethanolaminyl transferase, endoplasmic reticulum",0.0,0.0,0.0,,False
M4BTAer,"M4B transamidase, endoplasmic reticulum",0.0,0.0,0.0,,False
LRAT2,Lecithin retinol acyltransferase (9-cis),0.0,0.0,0.0,,False
LRAT1,Lecithin retinol acyltransferase (11-cis),0.0,0.0,0.0,,False
MESCOALm,Mesaconyl-CoA pyruvate-lyase,0.0,0.0,0.0,,False
MALTly,"Alpha-glucosidase, lysosomal",0.0,0.0,0.0,,False
LYSOXp,"L-lysine oxidase, peroxisomal",0.05,0.05,0.0,0.0,False
LYSMTF3n,"Histone-lysine N-methyltransferase, nuclear",0.0,0.0,0.0,,False
MALTe,"Alpha-glucosidase, extracellular",0.0,0.0,0.0,,False
MALTSULtm,"Malate:thiosulfate antiport, mitochondrial",0.0,0.0,0.0,,False
MALT,Alpha glucosidase,0.0,0.0,0.0,,False
MALSO4tm,"Malate:sulfate antiport, mitochondrial",0.0,0.0,0.0,,False
MALSO3tm,"Malate:sulfite antiport, mitochondrial",0.0,0.0,0.0,,False
MAGt,Monoacylglycerol 2 Transport,0.0,0.0,0.0,,False
MACOXO,3-Methylimidazole acetaldehyde:NAD+ oxidoreductase,0.0,0.0,0.0,,False
MACACI,Maleylacetoacetate isomerase,0.0,0.0,0.0,,False
M8MASNterg,M8masn transport from ER to Golgi apparatus,0.0,0.0,0.0,,False
LYSMTF2n,"Histone-lysine N-methyltransferase, nuclear",0.0,0.0,0.0,,False
LYSMTF1n,"Histone-lysine N-methyltransferase, nuclear",0.0,0.0,0.0,,False
LTDCL,L-Tryptophan decarboxy-lyase,0.0,0.0,0.0,,False
MAN6PI,Mannose-6-phosphate isomerase,0.5,0.5,0.0,0.0,False
MAN2_7Cer,"Mannosidase II, endoplasmic reticulum (g1m7masnC-producing)",0.0,0.0,0.0,,False
MAN2_6B1er,"Mannosidase II, endoplasmic reticulum (g1m6masnB1-producing)",0.0,0.0,0.0,,False
MAN1_7Ber,"Mannosidase I, endoplasmic reticulum (g1m7masnB-producing)",0.0,0.0,0.0,,False
MAN1_6B1er,"Mannosidase I, endoplasmic reticulum (g1m6masnB1-producing)",0.0,0.0,0.0,,False
MAN1PT2,Mannose-1-phosphate guanylyltransferase (GDP),0.0,0.0,0.0,,False
MTAP,5  methylthioadenosine phosphorylase,0.0,0.0,0.0,,False
MOGAT,Monoacylglycerol acyltransferase,0.0,0.0,0.0,,False
MMTSADm,"Malonate-semialdehyde dehydrogenase (acetylating), mitochondrial",0.0,0.0,0.0,,False
MMSAD3m,Methylmalonate-semialdehyde dehydrogenase (acylating),0.0,0.0,0.0,,False
MMSAD1m,Methylmalonate-semialdehyde dehydrogenase,0.0,0.0,0.0,,False
METAT,Methionine adenosyltransferase,0.0,0.0,0.0,,False
MMMm,Methylmalonyl-CoA mutase,0.0,0.0,0.0,,False
MMEm,Methylmalonyl-CoA epimerase/racemase,0.0,0.0,0.0,,False
MALtm,Malate transport  mitochondrial,4.177565355066836,4.177565355066836,0.0,0.0,False
MALTt1r,Maltose transport (uniport),0.0,0.0,0.0,,False
MTHGXLt,Methylglyoxal transport (cytosol to extracellular),0.0,0.0,0.0,,False
MTHFR3,5 10 methylenetetrahydrofolatereductase  NADPH ,0.05000000000000001,0.05000000000000001,0.0,0.0,False
MTHFDm,Methylenetetrahydrofolate dehydrogenase  NADP   mitochondrial,0.25195365438861617,0.25195365438861617,0.0,0.0,False
METS,Methionine synthase,0.0,0.0,0.0,,False
MTHFD2m,"Methylenetetrahydrofolate dehydrogenase (NAD), mitochondrial",-0.25195365438861617,-0.25195365438861617,0.0,0.0,False
MAOLNOR,Monoamine oxidase (L-Normetanephrine),0.0,0.0,0.0,,False
MANtly,Mannose efflux from lysosome,0.0,0.0,0.0,,False
MANtg,Mannose efflux from Golgi apparatus,0.0,0.0,0.0,,False
MANter,Mannose efflux from endoplasmic reticulum,0.0,0.0,0.0,,False
MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD ,-0.1,-0.1,0.0,0.0,False
MTHFD,Methylenetetrahydrofolate dehydrogenase (NADP),-0.7789321014713627,-0.7789321014713627,0.0,0.0,False
MTHFCm,Methenyltetrahydrifikate cyclohydrolase  mitochondrial,0.0,0.0,0.0,,False
MTHFC,Methenyltetrahydrofolate cyclohydrolase,0.0,0.0,0.0,,False
MANt4,D-mannose transport via sodium cotransport,0.0,0.0,0.0,,False
MANt1r,Mannose transport (uniport),0.5,0.5,0.0,0.0,False
METLEUex,Methionine/Leucine exchange (Met in),0.0,0.0,0.0,,False
MCOATA,Malonyl-CoA-ACP transacylase,0.0,0.0,0.0,,False
MCLACCYSR,3-mercaptolactate:cysteine reductase,0.0,0.0,0.0,,False
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,0.0,0.0,0.0,,False
N4Tg,"N-acetylgalactosamine 4-beta-galactosyltransferase, Golgi apparatus",0.0,0.0,0.0,,False
N3Tg,"N-acetylgalactosamine 3-beta-galactosyltransferase, Golgi apparatus",0.0,0.0,0.0,,False
