ReactionID,ReactionName,Subsystem,HFD_mean,KD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,KD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
GLUt7l,"Glutamate transport, lysosomal","Transport, Lysosomal",0.012311099023556557,0.004759491005517167,0.00755160801803939,1.3710803390530775,3.6977693595728587,0.0012769898854554731,1.1177779395588379,38,12,0.12521221876860772,False,Up,37.0,0.009930220075147612,0.009930220075147612,0.0012769898854554731
DHFtm,Dihydrofolate reversible mitochondrial transport,"Transport, Mitochondrial",0.002462219804711273,0.0009518982011034165,0.0015103216036078566,1.3710802646798586,3.697769359572862,0.0012769898854554512,1.1177779395588345,38,12,0.12521221876860772,False,Up,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
FPGS5m,"Folylpolyglutamate  synthetase (DHF), mitochondrial",Folate Metabolism,0.002462219804711273,0.0009518982011034165,0.0015103216036078566,1.3710802646798586,3.697769359572862,0.0012769898854554512,1.1177779395588345,38,12,0.12521221876860772,False,Up,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
FPGS4m,"Folylpolyglutamate synthetase (DHF), mitochondrial",Folate Metabolism,0.002462219804711273,0.0009518982011034165,0.0015103216036078566,1.3710802646798586,3.697769359572862,0.0012769898854554512,1.1177779395588345,38,12,0.12521221876860772,False,Up,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
6DHFtl,"6-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.002462219804711273,0.0009518982011034165,0.0015103216036078566,1.3710802646798586,3.697769359572862,0.0012769898854554512,1.1177779395588345,38,12,0.12521221876860772,False,Up,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
6DHFtm,"6-glutamyl-DHF transport,m mitochondrial","Transport, Mitochondrial",0.002462219804711273,0.0009518982011034165,0.0015103216036078566,1.3710802646798586,3.697769359572862,0.0012769898854554512,1.1177779395588345,38,12,0.12521221876860772,False,Up,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
GGH_6DHFl,"Gamma-glutamyl hydrolase (6DHF), lysosomal",Folate Metabolism,0.002462219804711273,0.0009518982011034165,0.0015103216036078566,1.3710802646798586,3.697769359572862,0.0012769898854554512,1.1177779395588345,38,12,0.12521221876860772,False,Up,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
GGH_5DHFl,"Gamma-glutamyl hydrolase (5DHF), lysosomal",Folate Metabolism,0.002462219804711273,0.0009518982011034165,0.0015103216036078566,1.3710802646798586,3.697769359572862,0.0012769898854554512,1.1177779395588345,38,12,0.12521221876860772,False,Up,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
DHFtl,Dihydrofolate reversible lysosomal transport,"Transport, Lysosomal",-0.002462219804711273,-0.0009518982011034165,-0.0015103216036078566,1.37108045061293,-3.697769359572862,0.0012769898854554512,-1.1177779395588345,38,12,0.12521221876860772,False,Down,29.0,0.0077831454643048845,0.0077831454643048845,0.0012769898854554512
PYK,Pyruvate kinase,Glycolysis/Gluconeogenesis,0.9458849280616374,0.8503466890713125,0.09553823899032488,0.15361353010841697,2.599060708001774,0.02137930631283464,1.108956885531569,38,12,0.5402856934136505,False,Up,142.0,0.0381105743424584,0.0381105743424584,0.02137930631283464
