ReactionID,ReactionName,Subsystem,KD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,SCD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
PPItx,"Diphosphate transporter, peroxisome","Transport, Peroxisomal",-0.004430364597579125,-0.005209236672858324,0.0007788720752791986,-0.23364655936557774,4.784193898431245,0.0001542278383531401,1.6428243525690793,12,37,0.006246227453417287,True,Up,65.0,0.017444981213097156,0.017444981213097156,0.0001542278383531401
EX_ile__L_e,L-Isoleucine exchange,Extracellular exchange,-0.019936640689106364,-0.02344156502786281,0.003504924338756446,-0.23364655557868808,4.784193898431503,0.000154227838353018,1.6428243525690718,12,37,0.006246227453417287,True,Up,39.0,0.010466988727858293,0.010466988727858293,0.000154227838353018
ILEtec,L-isoleucine transport via diffusion (extracellular to cytosol),"Transport, Extracellular",0.019936640689106364,0.02344156502786281,-0.003504924338756446,-0.23364655341475116,-4.784193898431503,0.000154227838353018,-1.6428243525690718,12,37,0.006246227453417287,True,Down,39.0,0.010466988727858293,0.010466988727858293,0.000154227838353018
HMGCOARx,Hydroxymethylglutaryl CoA reductase (ir),Cholesterol Metabolism,0.00664554689636871,0.007813855009287513,-0.0011683081129188035,-0.23364655125081463,-4.78419389843134,0.0001542278383530928,-1.642824352569071,12,37,0.006246227453417287,True,Down,62.0,0.016639828234031134,0.016639828234031134,0.0001542278383530928
ADPtx,"ADP transporter, peroxisomal","Transport, Peroxisomal",-0.019936640689106364,-0.023441565027862803,0.003504924338756439,-0.2336465555786877,4.784193898431495,0.00015422783835302125,1.6428243525690704,12,37,0.006246227453417287,True,Up,41.0,0.011003757380568975,0.011003757380568975,0.00015422783835302125
ATPtx,"ATP transporter, peroxisomal","Transport, Peroxisomal",0.019936640689106364,0.023441565027862803,-0.003504924338756439,-0.2336465534147506,-4.784193898431495,0.00015422783835302125,-1.6428243525690704,12,37,0.006246227453417287,True,Down,41.0,0.011003757380568975,0.011003757380568975,0.00015422783835302125
URIK1,Uridine kinase  ATPUridine ,Pyrimidine Biosynthesis,0.0054210433478711325,0.006374079873316933,-0.0009530365254458006,-0.23364655051763067,-4.784193898431292,0.00015422783835311452,-1.6428243525690693,12,37,0.006246227453417287,True,Down,63.0,0.016908212560386472,0.016908212560386472,0.00015422783835311452
PYNP2r,Pyrimidine-nucleoside phosphorylase (uracil),Pyrimidine Catabolism,-0.0054210433478711325,-0.006374079873316933,0.0009530365254458006,-0.2336465584758095,4.784193898431292,0.00015422783835311452,1.6428243525690693,12,37,0.006246227453417287,True,Up,63.0,0.016908212560386472,0.016908212560386472,0.00015422783835311452
EX_chol_e,Choline exchange,Extracellular exchange,-0.004738028805744342,-0.0055709892195845954,0.0008329604138402535,-0.2336465590494179,4.784193898431338,0.00015422783835308896,1.6428243525690576,12,37,0.006246227453417287,True,Up,61.0,0.01637144390767579,0.01637144390767579,0.00015422783835308896
MI1PS,Myo Inositol 1 phosphate synthase,Inositol Phosphate Metabolism,0.0006153284163303583,0.0007235050934524621,-0.0001081766771221038,-0.23364651944095904,-4.784193898429615,0.00015422783835388536,-1.6428243525690558,12,37,0.006246227453417287,True,Down,85.0,0.022812667740203973,0.022812667740203973,0.00015422783835388536
