ReactionID,ReactionName,Subsystem,KD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,WD_n,q_value,Significant,Direction
G14T12g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
G14T13g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
G14T14g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
G14T15g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
G14T16g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
XOLTRI27tc,27 trihydroxy cholesterol transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
G12MT2_L,"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUC12GAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUCGALACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCFUCGALACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT911g,"Alpha-(1,3)-fucosyltransferase",Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCGALFUCGALACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCGALGBSIDEte,Transport of Fucosyl Galactosylgloboside,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCGALGBSIDEtg,Fucgalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCtly,L-fucose efflux from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT11g,Galactoside 2-alpha-L-fucosyltransferase 1,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT12g,Galactoside 2-alpha-L-fucosyltransferase 1,Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT14g,Galactoside 2-alpha-L-fucosyltransferase 1,Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT15g,Galactoside 2-alpha-L-fucosyltransferase 1,Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT16g,Galactoside 2-alpha-L-fucosyltransferase 1,Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT17g,Galactoside 2-alpha-L-fucosyltransferase 1,Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT18g,Galactoside 2-alpha-L-fucosyltransferase 1,Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUT910g,"Alpha-(1,3)-fucosyltransferase",Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FUCGALFUCGALACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL191,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL203,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL204_copy1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL2042,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL204_copy2,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL205,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL206,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL224,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL2251,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL2252,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL226_copy1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAS140COA,Fatty acyl CoA synthase  n C140CoA ,Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL240,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL241,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL244_1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL245_1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL245_2,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL246_1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL260,Fatty-acid--CoA ligase (n-C26:0),Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL40im,"Fatty-acid--CoA ligase (butanoate), mitochondrial",Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL80,Fatty-acid--CoA ligase (octanoate),Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FADDP,FAD diphosphatase,Riboflavin Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FADH2tx,"FADH2 transport, glyoxysome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL226_copy2,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALNACT3g,"Uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALNACT4g,"Uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALNACT5g,"Uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALOR,D-Galactose:NADP+ 1-oxidoreductase,Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALSIDEtg,Galactocerebroside intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALSIDEtl,Galactocerebroside intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALT2g,"UDP-D-galactose:galactosylxylose galactosyltransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALTg,"UDP-D-galactose:D-xylose galactosyltransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GALtly,Galactose efflux from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GAMYe,"Glucoamylase, extracellular (glygn5 -> malt)",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GAMt1r,Glucosamine transport (uniport),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FACOAL1831,Gamma-Linolenic acid:CoA ligase (AMP-forming),Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GAO1g,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GAO2,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GAO2g,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GARFT,Phosphoribosylglycinamide formyltransferase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GASNASE2ly,"Glycosylasparaginase, lysosomal",N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GASNASE3ly,"Glycosylasparaginase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GASNASEly,"Glycosylasparaginase, lysosomal",N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GBA,Glucosylceramidase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GBAl,Glucosylceramidase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GBGT1,"Globoside alpha-1,3-N-acetylgalactosaminyltransferase 1",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GBSIDEte,Globoside transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GBSIDEtl,Globoside intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GAO1,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2031836m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC204,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC204184m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2051843m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2051843x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2242046m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2242046x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2251836m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2251836x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2252053m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2252053x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FADtx,"FAD transport by free diffusion, glyoxysome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC226205m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC226205x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC240200x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC241181x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2442246x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FT,"Trans,trans,cis-geranylgeranyl diphosphate synthase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2452253x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC2452256x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC246226x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC260240x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAS100COA,Fatty acyl CoA synthase  n C100CoA ,Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAS120COA,Fatty acyl CoA synthase  n C120CoA ,Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC226,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAEL183,Fatty-acyl-CoA elongation (n-C18:3CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAEL184,Fatty-acyl-CoA elongation (n-C20:4CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAEL204,Fatty-acyl-CoA elongation (n-C20:4CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAEL205,Fatty-acyl-CoA elongation (n-C20:5CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAH1,Fatty acid omega-hydroxylase,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FALDH,Formaldehyde dehydrogenase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FALDtly,Formaldehyde transport via diffusion (lysosomall),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC11,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC140,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC150m,Beta oxidation of long chain fatty acid (odd chain),Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC160,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC18480x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC161802m,Beta oxidation  fatty acid,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC16180m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC170m,Beta oxidation of long chain fatty acid (odd chain),Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC1811601m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC1811602m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC1811603m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC182806m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC18280m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC183803m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC183806m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC183806x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC18480m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
FAOXC16080x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GHMT2rm,Glycine hydroxymethyltransferase  reversible  mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GHMT3,Glycine hydroxymethyltransferase,Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GHMT3m,"Glycine hydroxymethyltransferase, mitochondrial",Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GK1m,"Guanylate kinase (GMP:ATP), mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLACO,D-Glucuronolactone:NAD+ oxidoreductase,Ascorbate and Aldarate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLACOm,"D-Glucuronolactone:NAD+ oxidoreductase, mitochondrial",Ascorbate and Aldarate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLAl,"Galactosidase, alpha",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLB1,Beta-galactosidase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLCAASE1ly,"Beta-glucuronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLCAASE4ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLCAASE5ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
G14T18g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLCAASE7ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLUtr,Intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLXtm,"Glyoxylate transport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYAMDTRc,Glycine amidinotransferase (c),Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYBt4_2_r,GLYBt4 LPAREN 2 RPAREN r,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYBtm,Glycine betaine transport via diffusion (mitochondria to cytosol),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYC3Ptm,Glycerol 3 phosphate shuttle,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYCLTDym,"Glycolate dehydrogenase (NADP), mitochondrial",Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYCtm,Glycerol transport,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYKm,Glycerol kinase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GLCAASE6ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GDCHOLAtx,Bile acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GDPFUCtg,GDPFuc Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GDPtg,GDP intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GFUCS,GDP-L-fucose synthase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_10FTHF5GLUe,"Gamma-glutamyl hydrolase (10FTHF5GLU), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_10FTHF5GLUl,"Gamma-glutamyl hydrolase (10FTHF5GLU), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_10FTHF6GLUe,"Gamma-glutamyl hydrolase (10FTHF6GLU), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_10FTHF6GLUl,"Gamma-glutamyl hydrolase (10FTHF6GLU), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_10FTHF7GLUe,"Gamma-glutamyl hydrolase (10FTHF7GLU), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_10FTHF7GLUl,"Gamma-glutamyl hydrolase (10FTHF7GLU), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_5DHFe,"Gamma-glutamyl hydrolase (5DHF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGT_U,Geranylgeranyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_5THFl,"Gamma-glutamyl hydrolase (5THF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_6DHFe,"Gamma-glutamyl hydrolase (6DHF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_6THFe,"Gamma-glutamyl hydrolase (6THF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_6THFl,"Gamma-glutamyl hydrolase (6THF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_7DHFe,"Gamma-glutamyl hydrolase (7DHF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_7DHFl,"Gamma-glutamyl hydrolase (7DHF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_7THFe,"Gamma-glutamyl hydrolase (7THF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_7THFl,"Gamma-glutamyl hydrolase (7THF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGLUCT,Gamma-glutamylcyclotransferase,Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGT5r,Gamma-glutamyltransferase 5,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGT6,Gamma-glutamyltransferase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGT_L,Geranylgeranyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GGH_5THFe,"Gamma-glutamyl hydrolase (5THF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
GSNt4,Guanosine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,12,1.0,False,Down
